,id,created_at,text
0,1340706798534320128,2020-12-20 20:13:04 +0300 ,Tomorrow Homeboyz Entertainment Plc will list by introduction on the Growth Enterprise Market Segment of the NSE 2022 10 30 21 29 17 0300 African Markets BUA Cement grows revenue by 40 5 to N262 6 billion on increased cement sales
1,1339229463461187585,2020-12-16 18:22:40 +0300 ,Morocco s central bank maintains rate for the 2nd time amid drought virus
2,1211627878489694208,2019-12-30 15:39:31 +0300 ,MTN to Launch Mobile Money in South Africa
3,1210656641420603399,2019-12-27 23:20:10 +0300 ,Airtel Malawi public offer Pre listing statement
4,1210598553942409216,2019-12-27 19:29:21 +0300 ,Barclays Futures Begin Trading at The Nairobi Derivatives Market
5,1208147638115295233,2019-12-21 01:10:17 +0300 ,Fitch Affirms South Africa at BB Outlook Negative
6,1208147634889908224,2019-12-21 01:10:17 +0300 ,Fitch Affirms Benin at B Outlook Positive
7,1208147629886070784,2019-12-21 01:10:15 +0300 ,Fitch Affirms Zambia at CCC
8,1208147625339506692,2019-12-21 01:10:14 +0300 ,Fitch Revises Outlook on Nigeria to Negative Affirms at B
9,1207661096762519553,2019-12-19 16:56:57 +0300 ,Greif Nigeria to delist from the Nigerian Stock Exchange
10,1207415968965832708,2019-12-19 00:42:54 +0300 ,Vodafone Ghana acquires entire stake of Vodacom Business Ghana
11,1207415964800864256,2019-12-19 00:42:53 +0300 ,NSE Issues Profit Warning
12,1207336916082995203,2019-12-18 19:28:46 +0300 ,Kenya Airways names new acting CEO
13,1207336911691485184,2019-12-18 19:28:45 +0300 ,Ghana Gov’t to begin Eurobond roadshow in January 2020 to raise 3 billion
14,1207336907241328645,2019-12-18 19:28:44 +0300 ,Kenya Banks businesses forecast inflation above 5 in 2020
15,1207336903453872129,2019-12-18 19:28:43 +0300 ,CIC Insurance issues profit warning
16,1207336899364446208,2019-12-18 19:28:42 +0300 ,Nigerian Seplat completes the acquisition of Eland oil and gas company
17,1207336894864011264,2019-12-18 19:28:41 +0300 ,Egypt s bourse gains EGP 9 5 bn after nearly two week of losses
18,1206740134089101312,2019-12-17 03:57:22 +0300 ,Rameda Pharmaceutical lists shares on the Egyptian Exchange
19,1205509403694288897,2019-12-13 18:26:53 +0300 ,Textainer Group lists on the Johannesburg Stock Exchange
20,1205509399067975681,2019-12-13 18:26:52 +0300 ,Kenya Regulator approves Airtel Telkom merger
21,1205098351336853504,2019-12-12 15:13:31 +0300 ,Airtel Africa to list on Malawi Stock Exchange
22,1204803290812342272,2019-12-11 19:41:03 +0300 ,Uber Launches in Ivory Coast
23,1204803287104598016,2019-12-11 19:41:02 +0300 ,Rwanda Qatar Airways acquiert 60 du capital du nouvel aéroport international
24,1204803282792861696,2019-12-11 19:41:01 +0300 ,Egypt to float Heliopolis Company for Housing on EGX by Q1 2020
25,1204537620908462082,2019-12-11 02:05:22 +0300 ,Moody s downgrades Namibia s ratings to Ba2 outlook stable
26,1204537616596688896,2019-12-11 02:05:21 +0300 ,Fitch Affirms Kenya at B Outlook Stable
27,1204537611945218048,2019-12-11 02:05:20 +0300 ,Fitch Affirms Morocco at BBB Outlook Stable
28,1202630271666991111,2019-12-05 19:46:15 +0300 ,Egyptian lender CIB to Acquire Kenya’s Mayfair Bank
29,1200005793426366464,2019-11-28 13:57:30 +0300 ,Jumia leaves Tanzania 10 days after exiting Cameroon
30,1200005788951044096,2019-11-28 13:57:29 +0300 ,Alibaba debuts in Hong Kong Stock Exchange
31,1199969475044478976,2019-11-28 11:33:11 +0300 ,Mauritius central bank maintains rate unchanged but lowers 2019 growth forecast
32,1199969469587693568,2019-11-28 11:33:10 +0300 ,Kenya la banque centrale abaisse son taux directeur à 8 50
33,1199427301567541254,2019-11-26 23:38:47 +0300 ,The Johannesburg Stock Exchange expands dark functionality offering to include Iceberg orders
34,1199427296656084992,2019-11-26 23:38:46 +0300 ,MTN Zakhele Futhi lists on the JSE s Empowerment Segment
35,1199427292310704128,2019-11-26 23:38:45 +0300 ,Le Groupe BGFIBank bientôt en Bourse BVMAC
36,1199122425461583872,2019-11-26 03:27:19 +0300 ,AM Daily Report 25 November 2019 Kenya 0 65 Namibia 0 98
37,1199048322738262017,2019-11-25 22:32:52 +0300 ,Kenya Central Bank cuts key rate 50 bps after interest rate cap is scrapped
38,1197565123377979394,2019-11-21 20:19:09 +0300 ,Dangote Flour Mills delisted from the Nigerian Stock Exchange
39,1197535765431017473,2019-11-21 18:22:30 +0300 ,51 brokerage companies granted licences to offer short selling on Egyptian Exchange
40,1197278176386441217,2019-11-21 01:18:56 +0300 ,Zambia s central bank raises rate another 125 bps and may hike further
41,1197208656942641152,2019-11-20 20:42:41 +0300 ,Zambie la Banque centrale relève son taux directeur de 125 points de base à 11 5
42,1197180142956826624,2019-11-20 18:49:23 +0300 ,Equity Group announces KSh 10 6 billion Acquisition of majority stake in Congolese Bank
43,1196816550411587586,2019-11-19 18:44:36 +0300 ,Acacia Mining delisted from the Dar es Salaam stock exchange
44,1196542626889121793,2019-11-19 00:36:07 +0300 ,AM Daily Report 18 November 2019 Uganda 0 85 Tanzania 13 52
45,1195494516763086848,2019-11-16 03:11:18 +0300 ,AM Weekly Report 15 November 2019 Zimbabwe 68 70 Egypt 11 58 BRVM 18 83 Zambia 18 14
46,1195399074985455617,2019-11-15 20:52:03 +0300 ,Namibia Standard Bank shares IPO oversubscribed
47,1195383042627514369,2019-11-15 19:48:21 +0300 ,The Namibian Stock Exchange to list first bonds ETF
48,1195368638418698240,2019-11-15 18:51:06 +0300 ,Au Cameroun le marocain Wafa Assurance finalise le rachat de Pro Assur
49,1195155948765138944,2019-11-15 04:45:57 +0300 ,Central Bank of Egypt cuts interest rates by 1 for third time in a row
50,1195092578628251663,2019-11-15 00:34:09 +0300 ,Morgan Stanley Revises MSCI Frontier Markets Index
51,1195024880397361154,2019-11-14 20:05:08 +0300 ,Mauritius based Dale Capital completes ZAR X secondary listing
52,1194937972191309826,2019-11-14 14:19:48 +0300 ,The Electricity Company of Ghana ECG to be listed on the Stock market Finance Minister
53,1194749159137525761,2019-11-14 01:49:31 +0300 ,Egyptian lender CIB to Make an Acquisition in Kenya
54,1194749154762854401,2019-11-14 01:49:30 +0300 ,Nigerian Stockbrokers To Launch Commodities Exchange
55,1194730664265957376,2019-11-14 00:36:02 +0300 ,Sorghum and Sesame contracts listed on the Ghana Commodity Exchange
56,1194212308706349056,2019-11-12 14:16:16 +0300 ,I amp M Holdings unit Fully Acquires Ugandan Insurance Company
57,1194212305086623746,2019-11-12 14:16:15 +0300 ,Kenya Stanlib to Sell Fahari I REIT to ICEA Lion
58,1194005005453398016,2019-11-12 00:32:31 +0300 ,AM Daily Report 11 November 2019 Nigeria 0 48 Tanzania 1 32
59,1193928304312639489,2019-11-11 19:27:44 +0300 ,YTD Performance 8 November 2019 67 04 14 64 13 50 17 87 17 66 More of
60,1192849894807101440,2019-11-08 20:02:31 +0300 ,JSE announces amendments to listing requirements to strengthen primary and secondary listings regulation
61,1191746583873884160,2019-11-05 18:58:21 +0300 ,Moody s changes South Africa s outlook to negative from stable affirms Baa3 ratings
62,1191746578270294016,2019-11-05 18:58:20 +0300 ,Moody s affirms Groupe Banque Centrale Populaire s Ba2 foreign currency deposit rating downgrades BCA to b1
63,1190166317959122944,2019-11-01 10:18:57 +0300 ,Ouganda les opérateurs télécoms invités à s’introduire en Bourse
64,1190166302582853632,2019-11-01 10:18:53 +0300 ,WPP Scangroup Directors approve sale of its Ownership in Kantar
65,1189910472247664641,2019-10-31 17:22:18 +0300 ,Uganda says telecoms companies must list on local bourse
66,1189844861643571202,2019-10-31 13:01:35 +0300 ,US Fed cuts rate 3rd time due to global developments
67,1189574989730779136,2019-10-30 19:09:13 +0300 ,Nairobi Securities Exchange Launches New Equities Trading System
68,1189567836244430849,2019-10-30 18:40:47 +0300 ,Malawi central bank maintains policy rate at 13 5
69,1189567811884109824,2019-10-30 18:40:42 +0300 ,Nigeria’s Access Bank to acquire Transnational Bank of Kenya
70,1189567807018749954,2019-10-30 18:40:40 +0300 ,Kenya Bank stocks rally continues after Parliament supports repeal of rate caps
71,1189549695569403904,2019-10-30 17:28:42 +0300 ,Egypt’s Financial Regulatory Authority to cut trading fees on EGX to boost investments
72,1189456078574182400,2019-10-30 11:16:42 +0300 ,Kenya Goldman Sachs entre au capital de Twiga Food
73,1189456063394918400,2019-10-30 11:16:39 +0300 ,La banque Centrale de Tunisie maintien son taux directeur à 7 75
74,1189456059175440384,2019-10-30 11:16:38 +0300 ,Tunisia maintains rate as inflation stabilizes
75,1187730527786360838,2019-10-25 16:59:59 +0300 ,Fitch Ratings Zambia Budget Fails to Address External Financing Risks
76,1187730523705229314,2019-10-25 16:59:58 +0300 ,Ghana Stock Exchange approves exit of CAL Brokers from local bourse
77,1187722711151329280,2019-10-25 16:28:55 +0300 ,Fitch Ratings Moroccan Banks Continue to See Weak Growth
78,1187718975838400513,2019-10-25 16:14:05 +0300 ,Nairobi Securities Exchange Updates Issuer Codes
79,1187026679396556802,2019-10-23 18:23:08 +0300 ,Zimbabwe Stock Exchange launches Exchange Traded Funds
80,1186749879403585536,2019-10-23 00:03:14 +0300 ,AM Daily Report 22 October 2019 Kenya 0 65 Zimbabwe 0 74
81,1186749875083513857,2019-10-23 00:03:13 +0300 ,The Egyptian Exchange Completes the Feasibility Study of the Establishment of the Egyptian Mercantile Exchange
82,1186749870335545346,2019-10-23 00:03:12 +0300 ,S amp P confirme la perspective négative du Cameroun
83,1185224896672083968,2019-10-18 19:03:30 +0300 ,Standard Bank to list on the Namibian Stock Exchange
84,1185195255278252032,2019-10-18 17:05:43 +0300 ,Reserve Bank Implements Automated Trading System for Malawi Stock Exchange
85,1185195252023529478,2019-10-18 17:05:42 +0300 ,Proposal to scrap rate cap law excites Kenya’s stock market
86,1185187050032640001,2019-10-18 16:33:07 +0300 ,BVMAC La CEMAC prépare l’entrée en bourse d’entreprises publiques
87,1184977928477655040,2019-10-18 02:42:08 +0300 ,Congo la BCP finalise l’acquisition de 100 de la BIC
88,1184977924098809856,2019-10-18 02:42:07 +0300 ,La BCP finalise l’acquisition de la BMOI Madagascar
89,1184872420798271490,2019-10-17 19:42:53 +0300 ,The Nigerian Stock Exchange and the Luxembourg Stock Exchange Sign MoU to Expand the Green Bond Markets
90,1184872417333858307,2019-10-17 19:42:52 +0300 ,Real estate developers to list on Ghana Stock Exchange
91,1184861052976152577,2019-10-17 18:57:43 +0300 ,Afreximbank plans to float on London Stock Exchange
92,1184861047519358979,2019-10-17 18:57:42 +0300 ,Afreximbank prévoit de s’introduire sur le London Stock Exchange
93,1184861043866120192,2019-10-17 18:57:41 +0300 ,Les bourses du Nigeria et de Luxembourg signent un protocole
94,1184847106143637507,2019-10-17 18:02:18 +0300 ,La BOAD lève 830 millions de dollars sur le marché financier international
95,1184834633969602561,2019-10-17 17:12:44 +0300 ,Les Bourses du Kenya et de la Chine signent un protocole d’entente
96,1184834629179760640,2019-10-17 17:12:43 +0300 ,Kenya and China stock exchanges ink MOU
97,1184551191256227840,2019-10-16 22:26:26 +0300 ,Le gestionnaire panafricain de tours télécoms Helios Towers fait son entrée à la London Stock Exchange
98,1184551187548397569,2019-10-16 22:26:25 +0300 ,Le Cameroun va émettre une obligation d’une valeur de 90 milliards de FCFA
99,1184551183169572864,2019-10-16 22:26:24 +0300 ,Dividendes La SODECI versera 2 430 milliards de FCFA à ses actionnaires en fin octobre
100,1183303520277139456,2019-10-13 11:48:38 +0300 ,WARA assigne la note de long terme de « AA » à SONATEL
101,1181667930859347972,2019-10-08 23:29:23 +0300 ,AM Daily Report 8 October 2019 Kenya 0 37 Uganda 1 39
102,1181567092040048640,2019-10-08 16:48:41 +0300 ,BVMAC l’emprunt obligataire du Gabon sursouscrit
103,1181559439091994624,2019-10-08 16:18:17 +0300 ,Ouganda la Banque centrale baisse son taux directeur à 9 0 pour relancer la croissance
104,1181559434004357120,2019-10-08 16:18:16 +0300 ,Uganda s central bank cuts rate by 100 bps to 9 0 slashes inflation outlook
105,1180139158100156417,2019-10-04 18:14:35 +0300 ,Bank of Uganda licenses two new commercial banks
106,1180047160534020096,2019-10-04 12:09:01 +0300 ,Fusion NIC CBA au Kenya NCBA lance ses opérations et arbore son nouveau logo
107,1179891104839323648,2019-10-04 01:48:55 +0300 ,Kenya Acorn green bond sale hits 85 subscription raising Sh4 3 billion
108,1179891100951158784,2019-10-04 01:48:54 +0300 ,NBK owners to receive Sh6 2bn KCB shares on Friday
109,1179891096459104266,2019-10-04 01:48:53 +0300 ,Egyptian cabinet approves draft bill regulating Central Bank of Egypt banking system
110,1179872787877580801,2019-10-04 00:36:08 +0300 ,AM Daily Report 3 October 2019 Kenya 0 87 Egypt 1 14
111,1179706386088902656,2019-10-03 13:34:54 +0300 ,Nigeria s central bank increases minimum Loan Deposit Ratio to 65
112,1179387365577629697,2019-10-02 16:27:14 +0300 ,Notation Bloomfield rehausse la note de la Société Ivoirienne de Banque
113,1179387362067046401,2019-10-02 16:27:13 +0300 ,Cameroun la marocaine BCP finalise l’acquisition de la BICEC
114,1179133864435965953,2019-10-01 23:39:55 +0300 ,CAL Brokers to resign from Ghana Stock Exchange
115,1179093797474578433,2019-10-01 21:00:42 +0300 ,Ghana Commodity Exchange partners with World Food Programme to manage warehouse in Ejura
116,1179093792328212480,2019-10-01 21:00:41 +0300 ,Le Ghana Commodity Exchange prend en gestion un entrepôt céréalier du Programme Alimentaire Mondial
117,1179093787794186241,2019-10-01 21:00:40 +0300 ,Engen annoncée dans une introduction sur le Johannesburg Stock Exchange en 2020
118,1179021554476343296,2019-10-01 16:13:38 +0300 ,Dividendes 6 825 milliards de FCFA pour les actionnaires Total Côte d’Ivoire
119,1179021537590042629,2019-10-01 16:13:34 +0300 ,WARA affirme à nouveau la notation de Filtisac à « A » La perspective reste stable
120,1178772471211839489,2019-09-30 23:43:52 +0300 ,AM Daily Report 30 September 2019 Kenya 0 82 Tunisia 0 53
121,1178761559562215427,2019-09-30 23:00:30 +0300 ,Fitch Affirms African Export Import Bank at BBB Outlook Stable
122,1178761554931662848,2019-09-30 23:00:29 +0300 ,Total Closes the Acquisition of Anadarko’s Shareholding in Mozambique LNG
123,1178747218691547136,2019-09-30 22:03:31 +0300 ,Total finalise l’acquisition de la participation d’Anadarko dans Mozambique LNG
124,1177610121150652417,2019-09-27 18:45:06 +0300 ,Kenya CBA and NIC to be known as NCBA Bank after merger
125,1177610117098946560,2019-09-27 18:45:05 +0300 ,NSE extends ARM Cement Suspension from Trading to May 2020
126,1177610112342663169,2019-09-27 18:45:04 +0300 ,Kenya la Banque centrale approuve la fusion de Commercial Bank of Africa et NIC Bank
127,1176430071613145088,2019-09-24 12:36:00 +0300 ,Kenya central bank retains benchmark rate at 9
128,1176164483645001730,2019-09-23 19:00:39 +0300 ,Moody s changes Ethiopia s outlook to negative affirms B1 rating
129,1176164478989361153,2019-09-23 19:00:38 +0300 ,Moody s upgrades Mozambique s ratings to Caa2 maintains stable outlook
130,1175749566668390400,2019-09-22 15:31:55 +0300 ,AM Daily Report 20 September 2019 Zimbabwe 11 10 Ghana 0 82
131,1174778440706404352,2019-09-19 23:13:01 +0300 ,AM Daily Report 19 September 2019 Zimbabwe 2 03 Ghana 0 97
132,1174760720820592648,2019-09-19 22:02:36 +0300 ,Zambeef Products To Sell Sinazongwe Farm For USD10 Million
133,1173705132808310784,2019-09-17 00:08:04 +0300 ,AM Daily Report 16 September 2019 Zimbabwe 0 29 Nigeria 0 74
134,1173642641734602754,2019-09-16 19:59:45 +0300 ,Prosus lists on the Johannesburg Stock Exchange
135,1173300686886449153,2019-09-15 21:20:57 +0300 ,YTD Performance 13 September 2019 15 91 13 90 8 32 16 04 13 58 13 26 More on
136,1172755772956184576,2019-09-14 09:15:39 +0300 ,AM Daily Report 13 September 2019 Nigeria 1 28 Ghana 1 13
137,1172669533502529537,2019-09-14 03:32:58 +0300 ,Nairobi Securities Exchange to test its newly purchased Automated Trading System
138,1172669528490291200,2019-09-14 03:32:57 +0300 ,Kenya Mobile based bonds platform M Akiba 2 raised KSh263 million missed the KSh500 million target
139,1172088159548661763,2019-09-12 13:02:48 +0300 ,AM Daily Report 11 September 2019 Tanzania 0 53 BRVM 0 45
140,1171857379857747970,2019-09-11 21:45:46 +0300 ,Daily Report 11 September 2019 0 53 0 45 More on
141,1171447583782268931,2019-09-10 18:37:23 +0300 ,Nigerian Stock Exchange Prepares to Launch X Mobile to Boost Investors participation
142,1171440064372469760,2019-09-10 18:07:30 +0300 ,Egypt s e finance set to be offered in IPO by end of 2019
143,1171145394803355648,2019-09-09 22:36:35 +0300 ,Law firm Bowmans expands into Mauritius and Ethiopia
144,1170801294761779200,2019-09-08 23:49:15 +0300 ,Fitch Affirms Rwanda at B Outlook Stable
145,1170801290500329472,2019-09-08 23:49:14 +0300 ,Fitch Ratings Kenya Lending Rate Cap Weighs on Bank Earnings and Loan Growth
146,1170801286347984897,2019-09-08 23:49:13 +0300 ,Fitch Affirms Congo at CCC
147,1170789423375667201,2019-09-08 23:02:05 +0300 ,YTD Performance 6 September 2019 14 56 12 03 5 41 15 13 13 63 12 24 More on
148,1170295920329666560,2019-09-07 14:21:05 +0300 ,Botswana’s Choppies Supermarket Exits Kenyan market
149,1169193247211700225,2019-09-04 13:19:27 +0300 ,Kenya’s Central Bank approves National Bank acquisition by KCB Group
150,1168984911379935234,2019-09-03 23:31:36 +0300 ,ENGIE acquiert Mobisol et devient leader de marché du solaire hors réseau en Afrique
151,1168984906858467330,2019-09-03 23:31:35 +0300 ,ENGIE acquires Mobisol and becomes market leader in the off grid solar in Africa
152,1167017379458682880,2019-08-29 13:13:20 +0300 ,Ghana Commodity Exchange to include local rice on traded items
153,1166380481706975232,2019-08-27 19:02:31 +0300 ,Kenya Revenue Authority improves Capital Gains Tax collection
154,1166261376916033541,2019-08-27 11:09:15 +0300 ,Kenol Kobil delists from the Nairobi Securities Exchange
155,1166261372684066816,2019-08-27 11:09:13 +0300 ,Maroc Telecom et le gouvernement marocain signent une convention d’investissement pour 10 milliards de dirhams
156,1166098467443421185,2019-08-27 00:21:54 +0300 ,JSE agrees to acquire majority stake in share registry Link Market Services South Africa
157,1164843550527221761,2019-08-23 13:15:18 +0300 ,Egypt s central bank cuts rates by 150 bps as inflation continues to decline
158,1164462416060698625,2019-08-22 12:00:49 +0300 ,Nairobi Securities Exchange Intraday trading slated to start by year end
159,1164167407251988482,2019-08-21 16:28:33 +0300 ,Dar es Salaam Stock Exchange Yetu Microfinance Bank to raise Sh2 billion in fresh offer
160,1164118978790404096,2019-08-21 13:16:07 +0300 ,Kenya Treasury eyes Sh500m through mobile bond
161,1164115203040186369,2019-08-21 13:01:07 +0300 ,Egypt prepares for second wave of IPOs
162,1164100421444624384,2019-08-21 12:02:23 +0300 ,Côte d’Ivoire Le trésor public lève 27 500 milliards de FCFA sur le marché financier de l’UMOA
163,1164096852381315072,2019-08-21 11:48:12 +0300 ,Kenya la taxe de vente d’actions exonérée sur l’opération de fusion entre NIC et CBA
164,1164096848950439936,2019-08-21 11:48:11 +0300 ,Dividende 1 815 milliard de FCFA pour les actionnaires de la SMB Côte d’Ivoire
165,1164096843992772615,2019-08-21 11:48:10 +0300 ,Nigeria de janvier à juillet 2019 la Bourse de Lagos a suspendu le titre de 4 sociétés cotées
166,1163912574821457920,2019-08-20 23:35:56 +0300 ,Daily Report 20 August 2019 0 86 0 81
167,1163425965588066304,2019-08-19 15:22:20 +0300 ,Fawry shares starts trading on Egyptian Exchange
168,1162098083779489798,2019-08-15 23:25:48 +0300 ,Daily Report 15 August 2019 0 75 1 69
169,1161969101234946049,2019-08-15 14:53:16 +0300 ,Central Bank of Mauritius cuts rate 1st time in 23 months inflation slows
170,1161969096663142402,2019-08-15 14:53:15 +0300 ,Namibia s central bank cuts rate 1st time in 2 years as economy slows
171,1161969093496451072,2019-08-15 14:53:14 +0300 ,Mozambique central bank cuts rate by another 50 bps after peace accord
172,1161969088123547654,2019-08-15 14:53:13 +0300 ,Capital Markets Authority approves Kenya s First Green Bond
173,1160843021065293824,2019-08-12 12:18:38 +0300 ,Cannabis Real Estate Firm Bangi Inc to Apply for Cross Listing in Kenya
174,1156638073624678400,2019-07-31 21:49:40 +0300 ,Nairobi based DPO Group acquires SA s PayFast
175,1154849664249806849,2019-07-26 23:23:10 +0300 ,Fitch Revises Outlook on South Africa to Negative Affirms at BB
176,1154147829268525056,2019-07-25 00:54:20 +0300 ,Fitch Ratings Nigerian Banking Sector Recovery Still Hampered by Bad Loans
177,1154147824487075840,2019-07-25 00:54:19 +0300 ,Kenya central bank retains benchmark lending rate at 9
178,1154147815054086144,2019-07-25 00:54:16 +0300 ,Fitch Affirms Ecobank Transnational Inc at B Outlook Stable
179,1153397831476162560,2019-07-22 23:14:06 +0300 ,Nigéria retour de la TVA sur les transactions boursières à partir du 25 juillet
180,1153386196904452096,2019-07-22 22:27:52 +0300 ,Nigeria From July 25 you will start paying VAT for stock exchange transactions
181,1152911594680176641,2019-07-21 15:01:58 +0300 ,YTD Performance 19 July 2019 31 14 10 45 6 69 12 96 11 17 More on
182,1152197105597001729,2019-07-19 15:42:51 +0300 ,Naspers announces revised timetable for the listing of Prosus on Euronext Amsterdam and JSE
183,1152197100983246849,2019-07-19 15:42:50 +0300 ,Fitch Ratings Tunisian Leasing Sector to Contract Further on Funding Squeeze
184,1152171287499943936,2019-07-19 14:00:15 +0300 ,Le Renault et Coscharis Group s associent pour produire et commercialiser des véhicules Renault au Nigéria
185,1152168069516713986,2019-07-19 13:47:28 +0300 ,South African central bank cuts rate by 25 bps to 6 50
186,1152168064831692800,2019-07-19 13:47:27 +0300 ,Groupe Renault and Coscharis Group start partnership to produce and distribute Renault vehicles in Nigeria
187,1152160696341340160,2019-07-19 13:18:10 +0300 ,PepsiCo offer 1 7 billion to acquire South Africa s Pioneer Foods
188,1151410400954593280,2019-07-17 11:36:46 +0300 ,KCB to delist National Bank on State stake
189,1151398989293608961,2019-07-17 10:51:25 +0300 ,Fitch Assigns Tunisia s New EUR Notes Final B Rating
190,1151394800526082048,2019-07-17 10:34:46 +0300 ,Fitch Ratings South African Banks Diversification Underpins Growth and Performance
191,1149687639039197190,2019-07-12 17:31:07 +0300 ,Ghana Stock Exchange to transform to company limited by shares
192,1149331392381296640,2019-07-11 17:55:32 +0300 ,Airtel Africa lists shares on the Nigerian Stock Exchange
193,1149065981446316032,2019-07-11 00:20:53 +0300 ,Kenya s Derivatives Market Goes Live
194,1143981321238274050,2019-06-26 23:36:15 +0300 ,Airtel Africa to list over 500 million shares on Nigerian Stock Exchange
195,1143245088862195714,2019-06-24 22:50:44 +0300 ,Vodacom is Selling 100 of its Nigerian Subsidiary
196,1142905947184128002,2019-06-24 00:23:06 +0300 ,Moody s downgrades the Democratic Republic of the Congo s rating to Caa1 changes outlook to stable from negative
197,1142905941781860352,2019-06-24 00:23:05 +0300 ,Moody s assigns B2 first time issuer rating to Benin with a positive outlook
198,1142901054629195787,2019-06-24 00:03:40 +0300 ,YTD Performance 21 June 2019 52 53 11 76 7 73 7 10 11 74 7 80 More on
199,1142897973556391936,2019-06-23 23:51:25 +0300 ,Facebook unveils Libra cryptocurrency with a plan to bring crypto to the masses
200,1141450530482544646,2019-06-19 23:59:48 +0300 ,Morocco central bank leaves benchmark rate at 2 25 as inflation now seen rebounding
201,1141450525176684547,2019-06-19 23:59:46 +0300 ,Mozambique central bank cuts benchmark rate by 100 bps as inflation seen low
202,1141450521993252870,2019-06-19 23:59:46 +0300 ,Centurion Law Group Announces Intention to Pursue Public Listing
203,1140747877100261376,2019-06-18 01:27:42 +0300 ,Kenya’s Derivatives Market to go live on 4th July
204,1140733867466379265,2019-06-18 00:32:02 +0300 ,Tsogo Sun Hotels lists on the Johannesburg Stock Exchange
205,1133249388313235457,2019-05-28 08:51:23 +0300 ,Kenya Central Bank keeps benchmark rate unchanged at 9
206,1133249384639074304,2019-05-28 08:51:22 +0300 ,Ghana Central Bank holds rate unchanged at 16 as inflation expectations anchored
207,1132155134727872513,2019-05-25 08:23:13 +0300 ,Angola s central bank cuts rate by another 25 bps as inflation declines
208,1131789571295981568,2019-05-24 08:10:36 +0300 ,South Africa s central bank holds rate unchanged at 6 75
209,1131306796738592774,2019-05-23 00:12:13 +0300 ,Zambia central bank raises key interest rate to 10 25
210,1131302603780964352,2019-05-22 23:55:33 +0300 ,Kenya’s third Eurobond begins trading on Irish bourse
211,1130954928950784002,2019-05-22 00:54:01 +0300 ,Nigeria central bank holds rate at 13 5
212,1130925076268879874,2019-05-21 22:55:24 +0300 ,The Nigerian Stock Exchange Clarifies Concerns on MTN Nigeria s Premium Board Listing
213,1130837762247200768,2019-05-21 17:08:27 +0300 ,MTN Nigeria obtient un prêt de 500 millions d’euros auprès de 7 banques
214,1130806906099044352,2019-05-21 15:05:50 +0300 ,National Cement to buy troubled ARM Cement for Sh5 05 billion
215,1130456661460750338,2019-05-20 15:54:05 +0300 ,Kenya Kenol Kobil De Listed From the Nairobi Securities Exchange
216,1130224132744990721,2019-05-20 00:30:06 +0300 ,Capital markets regulator approves National Bank takeover offer by KCB
217,1130216997046882304,2019-05-20 00:01:45 +0300 ,Kenya raises 2 1 Billion in 3rd Eurobond issue
218,1130214971181346826,2019-05-19 23:53:42 +0300 ,YTD Performance 17 May 2019 9 37 6 54 4 79 3 49 8 46 8 14 More on
219,1130183389590577152,2019-05-19 21:48:12 +0300 ,Nigéria la filiale locale du groupe MTN fait son entrée en bourse
220,1129324599731216384,2019-05-17 12:55:41 +0300 ,MTN lists shares on the Nigerian Stock Exchange
221,1128443091600445440,2019-05-15 02:32:53 +0300 ,MTN to list on the Nigerian Stock Exchange on Thursday
222,1128436344055791617,2019-05-15 02:06:04 +0300 ,Kenya Regulator approves CBA NIC merger on condition of employees retention
223,1128428493371580417,2019-05-15 01:34:52 +0300 ,Kenya l’Autorité de la concurrence approuve la fusion entre Commercial Bank of Africa et NIC Bank
224,1128428490766913536,2019-05-15 01:34:52 +0300 ,Microsoft Sets up Sh100B African Development Centre in Nairobi and Lagos
225,1128223734249205761,2019-05-14 12:01:14 +0300 ,Imhotep Bonjour vous pouvez nous contacter à l adresse info at
226,1127653446352551936,2019-05-12 22:15:07 +0300 ,YTD Performance 10 May 2019 9 16 7 86 7 67 5 05 9 00 8 22 More on
227,1126504292788183043,2019-05-09 18:08:47 +0300 ,Le gendarme de la Bourse de Lagos donne son feu vert à l’introduction de MTN Nigeria
228,1126504292146225152,2019-05-09 18:08:47 +0300 ,Fitch Rates Kenya s Upcoming USD Notes B EXP
229,1126499959052873732,2019-05-09 17:51:34 +0300 ,SEC Approves MTN Listing On the Nigerian Stock Exchange
230,1126070702103310337,2019-05-08 13:25:51 +0300 ,Malawi cuts rate by another 100 bps to 13 50 inflation slows further
231,1126070697426661377,2019-05-08 13:25:50 +0300 ,Rwanda s central bank cuts rate by 50 bps to boost demand and inflation
232,1125695692205363205,2019-05-07 12:35:42 +0300 ,KCB Plans to Buy Banks in Rwanda and DRC
233,1124448413809020929,2019-05-04 01:59:27 +0300 ,Angolan Exchange to proceed to its first IPO by end 2019
234,1121772893778665473,2019-04-26 16:47:54 +0300 ,African Alliance shuts down its Uganda stock brokerage business
235,1121769564088479744,2019-04-26 16:34:40 +0300 ,Nairobi Securities Exchange Finally Delists collapsed Logistics firm Atlas
236,1121062022207164416,2019-04-24 17:43:09 +0300 ,Botswana l’opérateur télécoms Mascom va s’introduire en bourse d’ici octobre 2019
237,1121055170266316801,2019-04-24 17:15:55 +0300 ,MTN Nigeria converts to public company before NGSE listing
238,1121055165925208065,2019-04-24 17:15:54 +0300 ,Olam International submits binding offer to acquire Dangote Flour Mills Plc in Nigeria
