id,created_at,text
1340706798534320128,2020-12-20 20:13:04 +0300 ," Tomorrow, Homeboyz Entertainment Plc will list by introduction on the Growth Enterprise Market Segment of the NSE.  https://t.co/Jz8m3Tiokw,1586787339313057795 2022-10-30 21:29:17 +0300 <African_Markets> BUA Cement grows revenue by 40.5% to N262.6 billion on increased cement sales  https://t.co/muRdRWoWIN"
1339229463461187585,2020-12-16 18:22:40 +0300 ," Morocco's central bank maintains rate for the 2nd time amid drought, virus   https://t.co/brWuGPJhHd,"
1211627878489694208,2019-12-30 15:39:31 +0300 ," MTN to Launch Mobile Money in South Africa   https://t.co/1EHH8Z9rzm,,"
1210656641420603399,2019-12-27 23:20:10 +0300 ," Airtel Malawi public offer - Pre-listing statement  https://t.co/CC0zH3XVhH,,"
1210598553942409216,2019-12-27 19:29:21 +0300 ," Barclays Futures Begin Trading at The Nairobi Derivatives Market   https://t.co/QbqBhXorgf,,"
1208147638115295233,2019-12-21 01:10:17 +0300 ," Fitch Affirms South Africa at 'BB+'; Outlook Negative   https://t.co/8uiE2mANQJ,,"
1208147634889908224,2019-12-21 01:10:17 +0300 ," Fitch Affirms Benin at 'B'; Outlook Positive   https://t.co/Y4wTRyXsAE,,"
1208147629886070784,2019-12-21 01:10:15 +0300 ," Fitch Affirms Zambia at 'CCC'   https://t.co/WZytKrQ2cF,,"
1208147625339506692,2019-12-21 01:10:14 +0300 ," Fitch Revises Outlook on Nigeria to Negative; Affirms at 'B+'   https://t.co/W1MPhXRRfH,,"
1207661096762519553,2019-12-19 16:56:57 +0300 ," Greif Nigeria to delist from the Nigerian Stock Exchange   https://t.co/03BRxWDVum,,"
1207415968965832708,2019-12-19 00:42:54 +0300 ," Vodafone Ghana acquires entire stake of Vodacom Business Ghana   https://t.co/CTFPncPmub,,"
1207415964800864256,2019-12-19 00:42:53 +0300 ," NSE Issues Profit Warning   https://t.co/nBZ96INEzM,,"
1207336916082995203,2019-12-18 19:28:46 +0300 ," Kenya Airways names new acting CEO   https://t.co/DHzpTg7sSF,,"
1207336911691485184,2019-12-18 19:28:45 +0300 ," Ghana: Gov’t to begin Eurobond roadshow in January 2020 to raise $3 billion   https://t.co/QFEpL9Cae4,,"
1207336907241328645,2019-12-18 19:28:44 +0300 ," Kenya: Banks, businesses forecast inflation above 5% in 2020   https://t.co/Fg2nzIcFVe,"
1207336903453872129,2019-12-18 19:28:43 +0300 ," CIC Insurance issues profit warning   https://t.co/GJTmULwpul,,"
1207336899364446208,2019-12-18 19:28:42 +0300 ," Nigerian Seplat completes the acquisition of Eland oil and gas company   https://t.co/D1gALqyNpo,,"
1207336894864011264,2019-12-18 19:28:41 +0300 ," Egypt's bourse gains EGP 9.5 bn after nearly two week of losses   https://t.co/DruMvRnJCZ,,"
1206740134089101312,2019-12-17 03:57:22 +0300 ," Rameda Pharmaceutical lists shares on the Egyptian Exchange   https://t.co/OlxaeL3ouS,,"
1205509403694288897,2019-12-13 18:26:53 +0300 ," Textainer Group lists on the Johannesburg Stock Exchange   https://t.co/3iCX7uRQu5,,"
1205509399067975681,2019-12-13 18:26:52 +0300 ," Kenya: Regulator approves Airtel, Telkom merger   https://t.co/emUymbdVKT,"
1205098351336853504,2019-12-12 15:13:31 +0300 ," Airtel Africa to list on Malawi Stock Exchange   https://t.co/QXgp0ytyqq,,"
1204803290812342272,2019-12-11 19:41:03 +0300 ," Uber Launches in Ivory Coast   https://t.co/7NNXF4EDf6,,"
1204803287104598016,2019-12-11 19:41:02 +0300 ," Rwanda :Qatar Airways acquiert 60% du capital du nouvel aéroport international   https://t.co/38g9SrjKj1,,"
1204803282792861696,2019-12-11 19:41:01 +0300 ," Egypt to float Heliopolis Company for Housing on EGX by Q1 2020   https://t.co/iSsSLK84vV,,"
1204537620908462082,2019-12-11 02:05:22 +0300 ," Moody's downgrades Namibia's ratings to Ba2; outlook stable   https://t.co/n1qGUvuxgd,,"
1204537616596688896,2019-12-11 02:05:21 +0300 ," Fitch Affirms Kenya at 'B+'; Outlook Stable   https://t.co/fCzuM09Ojs,,"
1204537611945218048,2019-12-11 02:05:20 +0300 ," Fitch Affirms Morocco at 'BBB-'; Outlook Stable   https://t.co/5evhwA7MD1,,"
1202630271666991111,2019-12-05 19:46:15 +0300 ," Egyptian lender CIB to Acquire Kenya’s Mayfair Bank   https://t.co/UtP2FohPFh,,"
1200005793426366464,2019-11-28 13:57:30 +0300 ," Jumia leaves Tanzania, 10 days after exiting Cameroon   https://t.co/7J3NUqVMWY,"
1200005788951044096,2019-11-28 13:57:29 +0300 ," Alibaba debuts in Hong Kong Stock Exchange   https://t.co/WmTuTUVUfG,,"
1199969475044478976,2019-11-28 11:33:11 +0300 ," Mauritius central bank maintains rate unchanged but lowers 2019 growth forecast   https://t.co/Mgry4k5SCA,,"
1199969469587693568,2019-11-28 11:33:10 +0300 ," Kenya : la banque centrale abaisse son taux directeur à 8,50%   https://t.co/WHrgFyFeJZ,"
1199427301567541254,2019-11-26 23:38:47 +0300 ," The Johannesburg Stock Exchange expands dark functionality offering to include 'Iceberg orders'   https://t.co/EDsBuXVRU7,,"
1199427296656084992,2019-11-26 23:38:46 +0300 ," MTN Zakhele Futhi lists on the JSE's Empowerment Segment   https://t.co/lwmVs1vWnx,,"
1199427292310704128,2019-11-26 23:38:45 +0300 ," Le Groupe BGFIBank bientôt en Bourse (BVMAC)   https://t.co/SXzs7FkYga,,"
1199122425461583872,2019-11-26 03:27:19 +0300 ," AM Daily Report - 25 November 2019: Kenya +0.65% | Namibia -0.98%   https://t.co/CDWoXqwopO,,"
1199048322738262017,2019-11-25 22:32:52 +0300 ," Kenya Central Bank cuts key rate 50 bps after interest rate cap is scrapped   https://t.co/KgY1fMLbcl,,"
1197565123377979394,2019-11-21 20:19:09 +0300 ," Dangote Flour Mills delisted from the Nigerian Stock Exchange   https://t.co/pCF4LA3FUl,,"
1197535765431017473,2019-11-21 18:22:30 +0300 ," 51 brokerage companies granted licences to offer short-selling on Egyptian Exchange   https://t.co/Joo0LgcsOa,,"
1197278176386441217,2019-11-21 01:18:56 +0300 ," Zambia's central bank raises rate another 125 bps and may hike further   https://t.co/hRMC9uaSSy,,"
1197208656942641152,2019-11-20 20:42:41 +0300 ," Zambie : la Banque centrale relève son taux directeur de 125 points de base à 11,5%   https://t.co/HNJO56kugp,"
1197180142956826624,2019-11-20 18:49:23 +0300 ," Equity Group announces KSh 10.6 billion Acquisition of majority stake in Congolese Bank   https://t.co/DCIanBlxy7,,"
1196816550411587586,2019-11-19 18:44:36 +0300 ," Acacia Mining delisted from the Dar es Salaam stock exchange   https://t.co/6EDgK83J1W,,"
1196542626889121793,2019-11-19 00:36:07 +0300 ," AM Daily Report - 18 November 2019: Uganda +0.85% | Tanzania -13.52%   https://t.co/VCQsa0fYPL,,"
1195494516763086848,2019-11-16 03:11:18 +0300 ," AM Weekly Report - 15 November 2019: Zimbabwe +68.70% | Egypt +11.58% | BRVM -18.83% | Zambia -18.14%   https://t.co/jPikXunM9Q,,"
1195399074985455617,2019-11-15 20:52:03 +0300 ," Namibia: Standard Bank shares IPO oversubscribed   https://t.co/2BUoBvcoXS,,"
1195383042627514369,2019-11-15 19:48:21 +0300 ," The Namibian Stock Exchange to list first bonds' ETF   https://t.co/IlcJt7uJlp,,"
1195368638418698240,2019-11-15 18:51:06 +0300 ," Au Cameroun, le marocain Wafa Assurance finalise le rachat de Pro Assur   https://t.co/MJMHnkNtAB,"
1195155948765138944,2019-11-15 04:45:57 +0300 ," Central Bank of Egypt cuts interest rates by 1% for third time in a row   https://t.co/CCpHwByMxR,,"
1195092578628251663,2019-11-15 00:34:09 +0300 ," Morgan Stanley Revises MSCI Frontier Markets Index   https://t.co/OhOivfpgyt,,"
1195024880397361154,2019-11-14 20:05:08 +0300 ," Mauritius-based Dale Capital completes ZAR X secondary listing   https://t.co/EGmDeOMyq7,,"
1194937972191309826,2019-11-14 14:19:48 +0300 ," The Electricity Company of Ghana (ECG) to be listed on the Stock market - Finance Minister   https://t.co/u8tXbqQXMQ,,"
1194749159137525761,2019-11-14 01:49:31 +0300 ," Egyptian lender CIB to Make an Acquisition in Kenya   https://t.co/JcCOSWwzzu,,"
1194749154762854401,2019-11-14 01:49:30 +0300 ," Nigerian Stockbrokers To Launch Commodities Exchange   https://t.co/4Xt9U2mMKi,,"
1194730664265957376,2019-11-14 00:36:02 +0300 ," Sorghum and Sesame contracts listed on the Ghana Commodity Exchange   https://t.co/D4MZYLaLQS,,"
1194212308706349056,2019-11-12 14:16:16 +0300 ," I&amp;M Holdings unit Fully Acquires Ugandan Insurance Company   https://t.co/AL282RkDY3,,"
1194212305086623746,2019-11-12 14:16:15 +0300 ," Kenya: Stanlib to Sell Fahari I-REIT to ICEA Lion   https://t.co/s6Y2UffP47,,"
1194005005453398016,2019-11-12 00:32:31 +0300 ," AM Daily Report - 11 November 2019: Nigeria +0.48% | Tanzania -1.32%   https://t.co/bT75RxtzSL,,"
1193928304312639489,2019-11-11 19:27:44 +0300 ," #AfricanMarkets YTD Performance - 8 November 2019: #Zimbabwe +67.04% | #Kenya +14.64% | #Egypt +13.50% | #Zambia +17.87% | #BRVM -17.66% | More of  https://t.co/9D6HusTFwJ  https://t.co/JabjJa5r7U,,"
1192849894807101440,2019-11-08 20:02:31 +0300 ," JSE announces amendments to listing requirements to strengthen primary and secondary listings' regulation   https://t.co/p9QtCWyUq0,,"
1191746583873884160,2019-11-05 18:58:21 +0300 ," Moody's changes South Africa's outlook to negative from stable, affirms Baa3 ratings   https://t.co/jAs23yneHr,"
1191746578270294016,2019-11-05 18:58:20 +0300 ," Moody's affirms Groupe Banque Centrale Populaire's Ba2 foreign currency deposit rating, downgrades BCA to b1   https://t.co/NpEnk3SI9y,"
1190166317959122944,2019-11-01 10:18:57 +0300 ," Ouganda : les opérateurs télécoms invités à s’introduire en Bourse   https://t.co/brqTKKy4a0,,"
1190166302582853632,2019-11-01 10:18:53 +0300 ," WPP Scangroup Directors approve sale of its Ownership in Kantar   https://t.co/JUMGkHA8dN,,"
1189910472247664641,2019-10-31 17:22:18 +0300 ," Uganda says telecoms companies must list on local bourse   https://t.co/gLe5GuLUQa,,"
1189844861643571202,2019-10-31 13:01:35 +0300 ," US Fed cuts rate 3rd time due to 'global developments'   https://t.co/UsewRhCdVk,,"
1189574989730779136,2019-10-30 19:09:13 +0300 ," Nairobi Securities Exchange Launches New Equities Trading System   https://t.co/Ybt6T0Vaa2,,"
1189567836244430849,2019-10-30 18:40:47 +0300 ," Malawi central bank maintains policy rate at 13.5%   https://t.co/JWTAQrGpqx,,"
1189567811884109824,2019-10-30 18:40:42 +0300 ," Nigeria’s Access Bank to acquire Transnational Bank of Kenya   https://t.co/yMgj8WrTyd,,"
1189567807018749954,2019-10-30 18:40:40 +0300 ," Kenya: Bank stocks rally continues after Parliament supports repeal of rate caps   https://t.co/2DLS0WyRBS,,"
1189549695569403904,2019-10-30 17:28:42 +0300 ," Egypt’s Financial Regulatory Authority to cut trading fees on EGX, to boost investments   https://t.co/e6WnQUlG5U,"
1189456078574182400,2019-10-30 11:16:42 +0300 ," Kenya: Goldman Sachs entre au capital de Twiga Food   https://t.co/qH8du8KqLa,,"
1189456063394918400,2019-10-30 11:16:39 +0300 ," La banque Centrale de Tunisie maintien son taux directeur à 7,75%   https://t.co/sZK97UiWCS,"
1189456059175440384,2019-10-30 11:16:38 +0300 ," Tunisia maintains rate as inflation stabilizes   https://t.co/lGfBaLJQq1,,"
1187730527786360838,2019-10-25 16:59:59 +0300 ," Fitch Ratings: Zambia Budget Fails to Address External Financing Risks   https://t.co/30Qjn0B3R5,,"
1187730523705229314,2019-10-25 16:59:58 +0300 ," Ghana Stock Exchange approves exit of CAL Brokers from local bourse   https://t.co/GDJ7gnVwWk,,"
1187722711151329280,2019-10-25 16:28:55 +0300 ," Fitch Ratings: Moroccan Banks Continue to See Weak Growth   https://t.co/e8OxERGhDe,,"
1187718975838400513,2019-10-25 16:14:05 +0300 ," Nairobi Securities Exchange Updates Issuer Codes   https://t.co/fAZ4krlfxM,,"
1187026679396556802,2019-10-23 18:23:08 +0300 ," Zimbabwe Stock Exchange launches Exchange Traded Funds   https://t.co/giMuGJ2D38,,"
1186749879403585536,2019-10-23 00:03:14 +0300 ," AM Daily Report - 22 October 2019: Kenya +0.65% | Zimbabwe -0.74%   https://t.co/wPsco6W566,,"
1186749875083513857,2019-10-23 00:03:13 +0300 ," The Egyptian Exchange Completes the Feasibility Study of the Establishment of the Egyptian Mercantile Exchange   https://t.co/vXIfRQ6RTd,,"
1186749870335545346,2019-10-23 00:03:12 +0300 ," S&amp;P confirme la perspective négative du Cameroun   https://t.co/PSNziAXXzC,,"
1185224896672083968,2019-10-18 19:03:30 +0300 ," Standard Bank to list on the Namibian Stock Exchange   https://t.co/1D8yWuper5,,"
1185195255278252032,2019-10-18 17:05:43 +0300 ," Reserve Bank Implements Automated Trading System for Malawi Stock Exchange   https://t.co/Aa9pmWBBBV,,"
1185195252023529478,2019-10-18 17:05:42 +0300 ," Proposal to scrap rate cap law excites Kenya’s stock market   https://t.co/DX98OzwmUN,,"
1185187050032640001,2019-10-18 16:33:07 +0300 ," BVMAC: La CEMAC prépare l’entrée en bourse d’entreprises publiques   https://t.co/68EMNphcGi,,"
1184977928477655040,2019-10-18 02:42:08 +0300 ," Congo: la BCP finalise l’acquisition de 100% de la BIC   https://t.co/LwPjc8WoTz,,"
1184977924098809856,2019-10-18 02:42:07 +0300 ," La BCP finalise l’acquisition de la BMOI (Madagascar)   https://t.co/M4LiGzq17K,,"
1184872420798271490,2019-10-17 19:42:53 +0300 ," The Nigerian Stock Exchange and the Luxembourg Stock Exchange Sign MoU to Expand the Green Bond Markets   https://t.co/MoDwMGTwJz,,"
1184872417333858307,2019-10-17 19:42:52 +0300 ," Real estate developers to list on Ghana Stock Exchange   https://t.co/EcyVrb0dr6,,"
1184861052976152577,2019-10-17 18:57:43 +0300 ," Afreximbank plans to float on London Stock Exchange   https://t.co/u1JDvbrhsM,,"
1184861047519358979,2019-10-17 18:57:42 +0300 ," Afreximbank prévoit de s’introduire sur le London Stock Exchange   https://t.co/TkUlcFUjNo,,"
1184861043866120192,2019-10-17 18:57:41 +0300 ," Les bourses du Nigeria et de Luxembourg signent un protocole   https://t.co/GJNDWJzEWF,,"
1184847106143637507,2019-10-17 18:02:18 +0300 ," La BOAD lève 830 millions de dollars sur le marché financier international   https://t.co/ZmiLV7naUm,,"
1184834633969602561,2019-10-17 17:12:44 +0300 ," Les Bourses du Kenya et de la Chine signent un protocole d’entente   https://t.co/FE6EMqHTVd,,"
1184834629179760640,2019-10-17 17:12:43 +0300 ," Kenya and China stock exchanges ink MOU   https://t.co/sXJcs6QhAh,,"
1184551191256227840,2019-10-16 22:26:26 +0300 ," Le gestionnaire panafricain de tours télécoms Helios Towers fait son entrée à la London Stock Exchange   https://t.co/MqfhWTEohX,,"
1184551187548397569,2019-10-16 22:26:25 +0300 ," Le Cameroun va émettre une obligation d’une valeur de 90 milliards de FCFA   https://t.co/hiBMbZo5Ua,,"
1184551183169572864,2019-10-16 22:26:24 +0300 ," Dividendes : La SODECI versera 2,430 milliards de FCFA à ses actionnaires en fin octobre   https://t.co/CGbBlL0bh0,"
1183303520277139456,2019-10-13 11:48:38 +0300 ," WARA assigne la note de long terme de « AA- » à SONATEL   https://t.co/NMQaJQVpol,,"
1181667930859347972,2019-10-08 23:29:23 +0300 ," AM Daily Report - 8 October 2019: Kenya +0.37% | Uganda -1.39%   https://t.co/IkxfPVO9BS,,"
1181567092040048640,2019-10-08 16:48:41 +0300 ," BVMAC: l’emprunt obligataire du Gabon sursouscrit   https://t.co/FVpwYpt0Qg,,"
1181559439091994624,2019-10-08 16:18:17 +0300 ," Ouganda : la Banque centrale baisse son taux directeur à 9,0% pour relancer la croissance   https://t.co/UdW5zpgpke,"
1181559434004357120,2019-10-08 16:18:16 +0300 ," Uganda's central bank cuts rate by 100 bps to 9.0%, slashes inflation outlook   https://t.co/PQG6CWuXRo,"
1180139158100156417,2019-10-04 18:14:35 +0300 ," Bank of Uganda licenses two new commercial banks   https://t.co/eaYb7gSgo5,,"
1180047160534020096,2019-10-04 12:09:01 +0300 ," Fusion NIC/CBA au Kenya : NCBA lance ses opérations et arbore son nouveau logo   https://t.co/zV4raMMp0B,,"
1179891104839323648,2019-10-04 01:48:55 +0300 ," Kenya: Acorn green bond sale hits 85% subscription, raising Sh4.3 billion   https://t.co/gi7ig9ohPx,"
1179891100951158784,2019-10-04 01:48:54 +0300 ," NBK owners to receive Sh6.2bn KCB shares on Friday   https://t.co/9qZMH1gLvT,,"
1179891096459104266,2019-10-04 01:48:53 +0300 ," Egyptian cabinet approves draft bill regulating Central Bank of Egypt, banking system   https://t.co/ckBuSGTYCz,"
1179872787877580801,2019-10-04 00:36:08 +0300 ," AM Daily Report - 3 October 2019: Kenya +0.87% | Egypt -1.14%   https://t.co/FHDVvVLDD1,,"
1179706386088902656,2019-10-03 13:34:54 +0300 ," Nigeria's central bank increases minimum Loan Deposit Ratio to 65%   https://t.co/igG43JTS20,,"
1179387365577629697,2019-10-02 16:27:14 +0300 ," Notation : Bloomfield rehausse la note de la Société Ivoirienne de Banque   https://t.co/y2YrZOgaaf,,"
1179387362067046401,2019-10-02 16:27:13 +0300 ," Cameroun: la marocaine BCP finalise l’acquisition de la BICEC   https://t.co/HenNgaOKsJ,,"
1179133864435965953,2019-10-01 23:39:55 +0300 ," CAL Brokers to resign from Ghana Stock Exchange   https://t.co/4q5yDP3Zy2,,"
1179093797474578433,2019-10-01 21:00:42 +0300 ," Ghana Commodity Exchange partners with World Food Programme to manage warehouse in Ejura   https://t.co/WKx9ohmXS4,,"
1179093792328212480,2019-10-01 21:00:41 +0300 ," Le Ghana Commodity Exchange prend en gestion un entrepôt céréalier du Programme Alimentaire Mondial   https://t.co/G8nHNnpAM0,,"
1179093787794186241,2019-10-01 21:00:40 +0300 ," Engen annoncée dans une introduction sur le Johannesburg Stock Exchange en 2020   https://t.co/NiJg4ZuFOL,,"
1179021554476343296,2019-10-01 16:13:38 +0300 ," Dividendes : 6,825 milliards de FCFA pour les actionnaires Total Côte d’Ivoire   https://t.co/SzmA1Y2bYk,"
1179021537590042629,2019-10-01 16:13:34 +0300 ," WARA affirme à nouveau la notation de Filtisac à « A », La perspective reste stable   https://t.co/42vT2Tm8zW,"
1178772471211839489,2019-09-30 23:43:52 +0300 ," AM Daily Report - 30 September 2019: Kenya +0.82% | Tunisia -0.53%   https://t.co/WWOBASiI2n,,"
1178761559562215427,2019-09-30 23:00:30 +0300 ," Fitch Affirms African Export-Import Bank at 'BBB-'; Outlook Stable   https://t.co/6YxutCXACz,,"
1178761554931662848,2019-09-30 23:00:29 +0300 ," Total Closes the Acquisition of Anadarko’s Shareholding in Mozambique LNG   https://t.co/c90JTOu5ob,,"
1178747218691547136,2019-09-30 22:03:31 +0300 ," Total finalise l’acquisition de la participation d’Anadarko dans Mozambique LNG   https://t.co/PMR915noGj,,"
1177610121150652417,2019-09-27 18:45:06 +0300 ," Kenya: CBA and NIC to be known as NCBA Bank after merger   https://t.co/qfqHqRitcg,,"
1177610117098946560,2019-09-27 18:45:05 +0300 ," NSE extends ARM Cement Suspension from Trading to May 2020   https://t.co/vie6b19zJA,,"
1177610112342663169,2019-09-27 18:45:04 +0300 ," Kenya : la Banque centrale approuve la fusion de Commercial Bank of Africa et NIC Bank   https://t.co/rSPvcEkpo7,,"
1176430071613145088,2019-09-24 12:36:00 +0300 ," Kenya central bank retains benchmark rate at 9%   https://t.co/TWJlSC3jIp,,"
1176164483645001730,2019-09-23 19:00:39 +0300 ," Moody's changes Ethiopia's outlook to negative, affirms B1 rating   https://t.co/WBVUM2EJTs,"
1176164478989361153,2019-09-23 19:00:38 +0300 ," Moody's upgrades Mozambique's ratings to Caa2, maintains stable outlook   https://t.co/wQuBs76dZc,"
1175749566668390400,2019-09-22 15:31:55 +0300 ," AM Daily Report - 20 September 2019: Zimbabwe +11.10% | Ghana -0.82%   https://t.co/pAC1BygSQw,,"
1174778440706404352,2019-09-19 23:13:01 +0300 ," AM Daily Report - 19 September 2019: Zimbabwe +2.03% | Ghana -0.97%   https://t.co/UhzdupDRhW,,"
1174760720820592648,2019-09-19 22:02:36 +0300 ," Zambeef Products To Sell Sinazongwe Farm For USD10 Million   https://t.co/NVTC3CvflP,,"
1173705132808310784,2019-09-17 00:08:04 +0300 ," AM Daily Report - 16 September 2019: Zimbabwe +0.29% | Nigeria -0.74%   https://t.co/DoH7Y5jTqj,,"
1173642641734602754,2019-09-16 19:59:45 +0300 ," Prosus lists on the Johannesburg Stock Exchange   https://t.co/GzbkZBMtw7,,"
1173300686886449153,2019-09-15 21:20:57 +0300 ," #AfricanMarkets YTD Performance - 13 September 2019: #Egypt +15.91% | #Zimbabwe +13.90% | #SA +8.32% | #Zambia -16.04% | #BRVM -13.58% | #Ghana -13.26% | More on  https://t.co/9D6HusTFwJ  https://t.co/qw7eaEesbH,,"
1172755772956184576,2019-09-14 09:15:39 +0300 ," AM Daily Report - 13 September 2019: Nigeria +1.28% | Ghana -1.13%   https://t.co/zr63Sda1O7,,"
1172669533502529537,2019-09-14 03:32:58 +0300 ," Nairobi Securities Exchange to test its newly purchased Automated Trading System   https://t.co/ybHBcuF9Hg,,"
1172669528490291200,2019-09-14 03:32:57 +0300 ," Kenya: Mobile-based bonds platform M-Akiba 2 raised KSh263 million, missed the KSh500 million target   https://t.co/SiSq7CGHf5,"
1172088159548661763,2019-09-12 13:02:48 +0300 ," AM Daily Report - 11 September 2019: Tanzania +0.53% | BRVM -0.45%   https://t.co/wGu6iuj2cQ,,"
1171857379857747970,2019-09-11 21:45:46 +0300 ," #AfricanMarkets Daily Report - 11 September 2019: #Tanzania +0.53% | #BRVM -0.45% | More on  https://t.co/7R9vaBL5Ld  https://t.co/Y9KLmsahoR,,"
1171447583782268931,2019-09-10 18:37:23 +0300 ," Nigerian Stock Exchange Prepares to Launch X-Mobile to Boost Investors participation   https://t.co/z6rhpU226C,,"
1171440064372469760,2019-09-10 18:07:30 +0300 ," Egypt's e-finance set to be offered in IPO by end of 2019   https://t.co/oNt86Q4k4u,,"
1171145394803355648,2019-09-09 22:36:35 +0300 ," Law firm Bowmans expands into Mauritius and Ethiopia   https://t.co/6OFfsTgjRL,,"
1170801294761779200,2019-09-08 23:49:15 +0300 ," Fitch Affirms Rwanda at 'B+'; Outlook Stable   https://t.co/x1OAwmE7ew,,"
1170801290500329472,2019-09-08 23:49:14 +0300 ," Fitch Ratings: Kenya Lending Rate Cap Weighs on Bank Earnings and Loan Growth   https://t.co/cjHWSHe9tD,,"
1170801286347984897,2019-09-08 23:49:13 +0300 ," Fitch Affirms Congo at 'CCC'   https://t.co/sp8uSb1e7o,,"
1170789423375667201,2019-09-08 23:02:05 +0300 ," #AfricanMarkets YTD Performance - 6 September 2019: #Egypt +14.56% | #Zimbabwe +12.03% | #SA +5.41% | #Zambia -15.13% | #Nigeria -13.63% | #BRVM -12.24% | More on  https://t.co/9D6HusTFwJ  https://t.co/O3vQsWi4y5,,"
1170295920329666560,2019-09-07 14:21:05 +0300 ," Botswana’s Choppies Supermarket Exits Kenyan market   https://t.co/FIOuAfDUd1,,"
1169193247211700225,2019-09-04 13:19:27 +0300 ," Kenya’s Central Bank approves National Bank acquisition by KCB Group   https://t.co/sSbMqwY5LS,,"
1168984911379935234,2019-09-03 23:31:36 +0300 ," ENGIE acquiert Mobisol et devient leader de marché du solaire hors réseau en Afrique   https://t.co/n4NtwTBu3p,,"
1168984906858467330,2019-09-03 23:31:35 +0300 ," ENGIE acquires Mobisol and becomes market leader in the off-grid solar in Africa   https://t.co/THHZYZAHI4,,"
1167017379458682880,2019-08-29 13:13:20 +0300 ," Ghana Commodity Exchange to include local rice on traded items   https://t.co/PjPi0wW8oH,,"
1166380481706975232,2019-08-27 19:02:31 +0300 ," Kenya Revenue Authority improves Capital Gains Tax collection   https://t.co/Q3jEkyAkRs,,"
1166261376916033541,2019-08-27 11:09:15 +0300 ," Kenol Kobil delists from the Nairobi Securities Exchange   https://t.co/VAE2tHesVx,,"
1166261372684066816,2019-08-27 11:09:13 +0300 ," Maroc Telecom et le gouvernement marocain signent une convention d’investissement pour 10 milliards de dirhams   https://t.co/moCE99mnLI,,"
1166098467443421185,2019-08-27 00:21:54 +0300 ," JSE agrees to acquire majority stake in share registry Link Market Services South Africa   https://t.co/PzPtWXMZR7,,"
1164843550527221761,2019-08-23 13:15:18 +0300 ," Egypt's central bank cuts rates by 150 bps as inflation continues to decline   https://t.co/1eaFh7eQXs,,"
1164462416060698625,2019-08-22 12:00:49 +0300 ," Nairobi Securities Exchange: Intraday trading slated to start by year-end   https://t.co/X5CuepuSXQ,,"
1164167407251988482,2019-08-21 16:28:33 +0300 ," Dar es Salaam Stock Exchange: Yetu Microfinance Bank to raise Sh2 billion in fresh offer   https://t.co/tPyWEMPkot,,"
1164118978790404096,2019-08-21 13:16:07 +0300 ," Kenya: Treasury eyes Sh500m through mobile bond   https://t.co/lOcR1FHotW,,"
1164115203040186369,2019-08-21 13:01:07 +0300 ," Egypt prepares for second wave of IPOs   https://t.co/A8sUgIJ6Ui,,"
1164100421444624384,2019-08-21 12:02:23 +0300 ," Côte d’Ivoire : Le trésor public lève 27,500 milliards de FCFA sur le marché financier de l’UMOA   https://t.co/cEkwKKae4C,"
1164096852381315072,2019-08-21 11:48:12 +0300 ," Kenya : la taxe de vente d’actions exonérée sur l’opération de fusion entre NIC et CBA   https://t.co/k3E6Q2k5pg,,"
1164096848950439936,2019-08-21 11:48:11 +0300 ," Dividende : 1,815 milliard de FCFA pour les actionnaires de la SMB Côte d’Ivoire   https://t.co/rs5zuwgXPx,"
1164096843992772615,2019-08-21 11:48:10 +0300 ," Nigeria : de janvier à juillet 2019, la Bourse de Lagos a suspendu le titre de 4 sociétés cotées   https://t.co/IEAsjJ2UmU,"
1163912574821457920,2019-08-20 23:35:56 +0300 ," #AfricanMarkets Daily Report - 20 August 2019: #Egypt +0.86% | #BRVM -0.81% |  https://t.co/VV64cql9Gk  https://t.co/BYjidiu8OM,,"
1163425965588066304,2019-08-19 15:22:20 +0300 ," Fawry shares starts trading on Egyptian Exchange   https://t.co/2RaXKfN8Yz,,"
1162098083779489798,2019-08-15 23:25:48 +0300 ," #AfricanMarkets  Daily Report - 15 August 2019: #Kenya +0.75% | #Egypt -1.69% |  https://t.co/BV4jZ3q4m0  https://t.co/5tdWiyugCx,,"
1161969101234946049,2019-08-15 14:53:16 +0300 ," Central Bank of Mauritius cuts rate 1st time in 23 months, inflation slows   https://t.co/5Z4K4SvEKe,"
1161969096663142402,2019-08-15 14:53:15 +0300 ," Namibia's central bank cuts rate 1st time in 2 years as economy slows   https://t.co/MpK3WjtwNF,,"
1161969093496451072,2019-08-15 14:53:14 +0300 ," Mozambique central bank cuts rate by another 50 bps after peace accord   https://t.co/d2LjOzQSzd,,"
1161969088123547654,2019-08-15 14:53:13 +0300 ," Capital Markets Authority approves Kenya's First Green Bond   https://t.co/nnpOVQ7cUG,,"
1160843021065293824,2019-08-12 12:18:38 +0300 ," Cannabis Real Estate Firm Bangi Inc. to Apply for Cross Listing in Kenya   https://t.co/1Wdra54W9g,,"
1156638073624678400,2019-07-31 21:49:40 +0300 ," Nairobi-based DPO Group acquires SA's PayFast   https://t.co/N52QdDe3dX,,"
1154849664249806849,2019-07-26 23:23:10 +0300 ," Fitch Revises Outlook on South Africa to Negative; Affirms at 'BB+'   https://t.co/9ZNslMhDjx,,"
1154147829268525056,2019-07-25 00:54:20 +0300 ," Fitch Ratings: Nigerian Banking Sector Recovery Still Hampered by Bad Loans   https://t.co/kivcsksG8X,,"
